checking_acc_status,duration,cred_hist,purpose,loan_amt,saving_acc_bonds,present_employment_since,installment_rate,personal_stat_gender,other_debtors_guarantors,present_residence_since,property,age,other_installment_plans,housing,num_curr_loans,job,num_people_provide_maint,telephone,is_foreign_worker,target
below_0,60,curr_loans_paid_duly,business,7297,below_100,above_7y,4,male:single,co_applicant,4,unknown_or_no_property,36,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,2831,below_100,below_4y,4,female:divorced_or_married,none,2,car_or_other,33,none,own,1,skilled_official,1,yes,yes,good
above:200,24,curr_loans_paid_duly,radio_tv,1258,below_1000,below_4y,3,female:divorced_or_married,none,3,car_or_other,57,none,own,1,unskilled_resident,1,no,yes,good
below_200,6,curr_loans_paid_duly,radio_tv,753,below_100,below_4y,2,female:divorced_or_married,guarantor,3,real_estate,64,none,own,1,skilled_official,1,no,yes,good
below_200,18,delay_in_past,business,2427,unknown_no_saving_acc,above_7y,4,male:single,none,2,life_insurance_or_aggreements,42,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,24,delay_in_past,car_new,2538,below_100,above_7y,4,male:single,none,4,car_or_other,47,none,own,2,unskilled_resident,2,no,yes,bad
below_200,15,paid_duly_this_bank,car_new,1264,below_500,below_4y,2,male:married_or_widowed,none,2,life_insurance_or_aggreements,25,none,rent,1,skilled_official,1,no,yes,bad
below_200,30,risky_acc_or_curr_loan_other,furniture_equipment,8386,below_100,below_7y,2,male:single,none,2,life_insurance_or_aggreements,49,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,48,curr_loans_paid_duly,business,4844,below_100,unemployed,3,male:single,none,2,car_or_other,33,bank,rent,1,management_or_self_emp,1,yes,yes,bad
above:200,21,curr_loans_paid_duly,car_new,2923,below_500,below_4y,1,female:divorced_or_married,none,1,car_or_other,28,bank,own,1,management_or_self_emp,1,yes,yes,good
below_0,36,curr_loans_paid_duly,car_used,8229,below_100,below_4y,2,male:single,none,2,life_insurance_or_aggreements,26,none,own,1,skilled_official,2,no,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,furniture_equipment,2028,below_100,below_7y,2,male:single,none,2,life_insurance_or_aggreements,30,none,own,2,unskilled_resident,1,no,yes,good
below_0,15,risky_acc_or_curr_loan_other,furniture_equipment,1433,below_100,below_4y,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,25,none,rent,2,skilled_official,1,no,yes,good
above:200,42,no_loan_or_paid_duly_other,business,6289,below_100,below_1y,2,male:divorced,none,1,life_insurance_or_aggreements,33,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,13,curr_loans_paid_duly,radio_tv,1409,below_500,unemployed,2,female:divorced_or_married,none,4,real_estate,64,none,own,1,skilled_official,1,no,yes,good
below_0,24,curr_loans_paid_duly,car_used,6579,below_100,unemployed,4,male:single,none,2,unknown_or_no_property,29,none,for_free,1,management_or_self_emp,1,yes,yes,good
below_200,24,risky_acc_or_curr_loan_other,radio_tv,1743,below_100,above_7y,4,male:single,none,2,life_insurance_or_aggreements,48,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,education,3565,unknown_no_saving_acc,below_1y,2,male:single,none,1,life_insurance_or_aggreements,37,none,own,2,unskilled_resident,2,no,yes,good
no_cheking_acc,15,paid_duly_this_bank,radio_tv,1569,below_500,above_7y,4,male:single,none,4,car_or_other,34,bank,own,1,unskilled_resident,2,no,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,1936,unknown_no_saving_acc,below_7y,2,male:married_or_widowed,none,4,car_or_other,23,none,rent,2,unskilled_resident,1,no,yes,good
below_0,36,curr_loans_paid_duly,furniture_equipment,3959,below_100,unemployed,4,male:single,none,3,life_insurance_or_aggreements,30,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,car_new,2390,unknown_no_saving_acc,above_7y,4,male:single,none,3,car_or_other,50,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,furniture_equipment,1736,below_100,below_7y,3,female:divorced_or_married,none,4,real_estate,31,none,own,1,unskilled_resident,1,no,yes,good
below_0,30,curr_loans_paid_duly,car_used,3857,below_100,below_4y,4,male:divorced,none,4,life_insurance_or_aggreements,40,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,804,below_100,above_7y,4,male:single,none,4,car_or_other,38,none,own,1,skilled_official,1,no,yes,good
below_0,45,curr_loans_paid_duly,radio_tv,1845,below_100,below_4y,4,male:single,none,4,unknown_or_no_property,23,none,for_free,1,skilled_official,1,yes,yes,bad
below_200,45,risky_acc_or_curr_loan_other,car_used,4576,below_500,unemployed,3,male:single,none,4,car_or_other,27,none,own,1,skilled_official,1,no,yes,good
